Length,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,CrossCorr,AutoCorr,MaxMoment,GlobalAvgDescValue,Slope,Intercept,Antiviral
15,1687.93,1.836,0.001087723,10.59765625,70.32666667,0.066666667,45.33333333,2.518666667,0.333333333,1.272353333,1.272353333,0.143906401,-0.167333333,0.045843131,0.080965187,0
13,1499.64,-0.009,-6.00E-06,6.9375,18.24615385,0,97.69230769,3.886153846,0.307692308,1.5861,1.5861,0.465088125,-0.33,0.087488223,0.055517031,0
15,1605.89,0.988,0.000615235,9.740234375,24.74,0.133333333,136.6666667,-0.865333333,0.466666667,0.7022,0.7022,0.128449045,0.473333333,0.036043837,-0.033085481,0
15,1578.69,0.99,0.000627102,10.7421875,38.62666667,0.2,32.66666667,1.655333333,0.333333333,0.954653333,0.954653333,0.298630593,0.157333333,0.000738055,0.41278976,0
15,1813.01,1.03,0.000568116,9.731445313,14.27333333,0.2,32.66666667,2.812666667,0.333333333,1.39566,1.39566,0.339220893,-0.119333333,-0.03314076,0.599166342,0
22,2477.19,9.985,0.004030777,13.3125,-6.163636364,0.136363636,93.18181818,0.493181818,0.454545455,1.526363636,1.526363636,0.70887477,-0.050909091,-0.002516845,0.775234868,0
15,1616.96,2.99,0.001849149,12.39990234,55.74666667,0,97.33333333,1.976,0.533333333,1.765413333,1.765413333,0.391558076,-0.046666667,-0.035497624,0.821371671,0
15,1719.82,1.072,0.000623321,9.647460938,2.173333333,0.133333333,13.33333333,3.268666667,0.2,0.848286667,0.848286667,0.243350699,-0.239333333,0.058047173,-0.163130433,0
15,1241.32,0.99,0.000797538,12.25,-3.146666667,0,52.66666667,0.031333333,0.4,0.36026,0.36026,0.246482355,0.300666667,0.041493479,-0.047492364,0
15,1591.75,-1.163,-0.000730642,4.322265625,37.1,0,90.66666667,2.091333333,0.4,1.005993333,1.005993333,0.227550519,0.01,-0.014777634,0.534079059,0
15,1801.97,1.03,0.000571597,9.647460938,46.42,0.133333333,45.33333333,2.916666667,0.133333333,0.936793333,0.936793333,0.159648323,-0.215333333,0.029168393,0.009138223,0
15,1854.98,-0.975,-0.000525612,5.262695313,36.16666667,0.333333333,52,1.099333333,0.266666667,0.452513333,0.452513333,0.036346428,0.163333333,-0.010449257,0.284853926,0
41,4468.12,3.877,0.000867703,11.56054688,38.57804878,0.048780488,107.5609756,1.842439024,0.512195122,1.346153659,1.346153659,0.142240321,-0.018780488,0.010685747,0.082790855,0
15,1754.91,1.029,0.000586355,9.647460938,0.1,0.2,32.66666667,2.588666667,0.333333333,1.07762,1.07762,0.205930573,-0.111333333,0.018861296,0.334461829,0
15,1766.14,2.987,0.001691259,10.56347656,31.42666667,0.2,104,0.182666667,0.533333333,1.198453333,1.198453333,0.074012688,0.2,-0.022119658,0.402954005,0
15,1869.12,-1.121,-0.000599747,5.259765625,55.08,0.133333333,110.6666667,0.816,0.4,0.704513333,0.704513333,0.142206437,0.192666667,-0.021013871,0.330838092,0
15,1785.03,-2.967,-0.001662157,3.926269531,64.30666667,0.066666667,123.3333333,1.058666667,0.466666667,0.860006667,0.860006667,0.077212247,0.236666667,0.001778068,0.170125064,0
15,1935.2,2.03,0.001048987,10.98046875,84.62666667,0.2,84.66666667,2.614,0.4,1.5817,1.5817,0.243747368,-0.099333333,0.013182233,0.252493058,0
15,1664.98,4.833,0.002902738,11.42822266,32.96666667,0.066666667,78,2.323333333,0.4,1.544946667,1.544946667,0.477175883,-0.209333333,0.024319349,0.397514065,0
15,1686.87,-0.012,-7.11E-06,6.75,28.60666667,0.133333333,78,1.033333333,0.266666667,0.475686667,0.475686667,0.170517014,0.203333333,-0.001196655,0.309953426,0
15,1808.01,2.029,0.001122228,10.44140625,6.46,0.2,58,2.035333333,0.266666667,1.085593333,1.085593333,0.155415556,-0.034,0.013807214,0.159488201,0
15,1866.2,2.983,0.001598435,10.10742188,65.46,0.266666667,39.33333333,1.281333333,0.333333333,0.84694,0.84694,0.025300695,-0.046,0.005218834,0.152988174,0
15,1628.93,5.987,0.003675419,13.58203125,51.66666667,0,6.666666667,3.348,0.066666667,1.14374,1.14374,0.119445005,-0.560666667,0.018096469,0.184801709,0
15,1533.7,1.989,0.001296864,11.40039063,40.90666667,0,32.66666667,2.600666667,0.2,0.85324,0.85324,0.182243239,-0.217333333,0.0031486,0.368837489,0
15,1737.99,-0.121,-6.96E-05,7.08203125,31.06666667,0.066666667,110.6666667,1.227333333,0.466666667,1.0777,1.0777,0.272353142,0.100666667,-0.023879962,0.458771159,0
15,1734.96,-0.926,-0.00053373,6.051757813,14.72,0.066666667,136.6666667,1.51,0.533333333,1.250753333,1.250753333,0.075290916,0.166,0.016069878,0.298736699,0
15,1915.15,1.071,0.000559225,9.736328125,68.17333333,0.133333333,71.33333333,2.721333333,0.333333333,1.089433333,1.089433333,0.508772158,-0.120666667,0.074864611,0.057232425,0
17,2030.38,0.033,1.63E-05,7.71875,70.42352941,0,166.4705882,1.695882353,0.529411765,1.513917647,1.513917647,0.464422271,-0.004705882,0.030485952,0.212293912,0
15,1864.12,1.032,0.000553612,10.01367188,49.42,0.066666667,110.6666667,2.421333333,0.333333333,1.171833333,1.171833333,0.404426623,-0.167333333,0.086393211,-0.277064992,0
19,2351.71,2.986,0.001269714,10.40722656,18.19473684,0.105263158,102.6315789,2.789473684,0.315789474,1.408057895,1.408057895,0.60199953,-0.292105263,-0.024004118,0.920981972,0
15,1767.94,-0.012,-6.79E-06,6.8125,22.56733333,0.133333333,84.66666667,2.682,0.4,1.23622,1.23622,0.269171889,-0.123333333,-0.038935231,0.488656861,0
18,2347.99,8.987,0.003827529,12.17871094,67.06666667,0,130,4.282222222,0.333333333,2.603066667,2.603066667,3.55E-16,-0.771111111,0.007190538,0.481822185,0
15,1677.78,0.988,0.000588873,9.731445313,79.71333333,0.2,32.66666667,2.969333333,0.266666667,1.266,1.266,0.336267465,-0.134666667,0.032311021,0.131191533,0
15,1813.07,1.031,0.000568649,9.731445313,11.48666667,0.066666667,130,2.356,0.4,1.393366667,1.393366667,0.310729601,-0.100666667,0.017303934,0.334711835,0
15,1752.03,1.99,0.001135825,11.40039063,25.76666667,0.066666667,117.3333333,1.609333333,0.4,1.19364,1.19364,0.342501545,-0.017333333,-0.005949862,0.584430151,0
15,1707.89,-1.011,-0.000591958,4.322265625,12.12,0.133333333,90.66666667,1.570666667,0.333333333,1.04886,1.04886,0.012321046,0.068666667,-0.01775023,0.395011666,0
15,1891.21,4.029,0.002130382,11.8515625,61.1,0.133333333,65.33333333,3.616666667,0.4,1.945793333,1.945793333,0.205244218,-0.332666667,-0.066441797,0.956635447,0
15,1944.2,-1.011,-0.000520008,4.538085938,65.20666667,0.133333333,45.33333333,3.018666667,0.266666667,1.044873333,1.044873333,0.303387366,-0.243333333,0.034289243,0.281094348,0
15,1728.97,-0.163,-9.43E-05,6.328125,81.01333333,0,104,2.804666667,0.4,1.4061,1.4061,0.374815723,-0.168666667,-0.048247069,0.920430253,0
18,2217.54,-0.926,-0.00041758,6.060546875,40.05,0.166666667,54.44444444,1.061111111,0.5,0.737972222,0.737972222,0.434655292,0.173888889,0.012705778,0.376115013,0
15,1759.01,2.073,0.001178504,12.10058594,51.46666667,0,97.33333333,2.912,0.4,1.478913333,1.478913333,0.602049638,-0.178,-0.019248177,0.838685829,0
15,1798.83,-1.925,-0.00107014,5.173828125,9.333333333,0.066666667,32.66666667,4.438666667,0.2,0.902926667,0.902926667,0.099451986,-0.358,0.013652751,0.25725198,0
15,1539.75,2.99,0.001941874,13.70703125,34.28,0,97.33333333,2.059333333,0.4,1.35918,1.35918,0.226966338,-0.028666667,0.058655242,0.007569525,0
15,1666.88,-0.012,-7.20E-06,6.875,30.12666667,0.133333333,104,0.646666667,0.466666667,0.894086667,0.894086667,0.242951799,0.239333333,-0.004244815,0.343284691,0
15,1625.75,3.031,0.00186437,13.70703125,48.34,0.066666667,20,3.074666667,0.2,1.024326667,1.024326667,0.444667967,-0.219333333,0.000387825,0.598615058,0
15,1313.51,0.99,0.000753706,12.25,75.05333333,0,52.66666667,-0.593333333,0.333333333,0.219986667,0.219986667,0.125860865,0.344,-0.006227375,0.185520514,0
22,2513.84,1.075,0.000427633,10.42578125,12.14545455,0,84.54545455,3.331818182,0.409090909,1.594077273,1.594077273,0.340606739,-0.273181818,0.000461102,0.428210541,0
15,1679.88,-1.009,-0.000600638,4.451171875,17.14666667,0,123.3333333,1.904666667,0.333333333,1.090486667,1.090486667,0.146598466,-0.036666667,0.025084754,0.071956955,0
15,1383.52,0.99,0.000715566,12.25,53.11333333,0,20,0.858666667,0.2,0.182406667,0.182406667,0.072644075,0.092666667,-0.005402283,0.129485339,0
15,1441.69,1.989,0.001379631,10.70898438,31.50666667,0,39.33333333,0.798,0.2,0.522566667,0.522566667,0.055963152,0.004666667,0.004239475,0.10934464,0
15,1461.63,0.99,0.000677326,10.7421875,42.19333333,0,65.33333333,1.322666667,0.333333333,0.805466667,0.805466667,0.282869373,0.062666667,0.049116594,-0.163069585,0
15,1403.51,1.032,0.000735299,10.7421875,29.98666667,0,52.66666667,1.502666667,0.4,0.7635,0.7635,0.27931697,0.051333333,-0.064886091,0.682017598,0
15,1732.9,2.03,0.001171447,10.98046875,18.66666667,0.133333333,45.33333333,2.854666667,0.266666667,1.227346667,1.227346667,0.305001719,-0.154666667,0.036146837,0.267704301,0
15,1783.06,-1.164,-0.00065281,4.322265625,44.80666667,0.066666667,38.66666667,1.705333333,0.333333333,0.593926667,0.593926667,0.101204705,-0.020666667,0.019006285,0.221028923,0
22,2687.13,-0.01,-3.72E-06,7.09375,50.96363636,0.045454545,88.63636364,2.782272727,0.363636364,1.29215,1.29215,0.418959549,-0.302272727,-0.013941459,0.596044513,0
22,2485.76,0.989,0.000397866,9.641601563,21.97272727,0.045454545,84.54545455,3.099545455,0.318181818,1.425095455,1.425095455,0.15787305,-0.287727273,-0.013253668,0.52311708,0
15,1828.03,1.837,0.001004907,10.50390625,100.4133333,0.066666667,0,4.824666667,0.133333333,1.587526667,1.587526667,0.350565458,-0.616666667,-0.030404061,0.737730881,0
15,1782.04,-1.009,-0.000566205,4.322265625,57.82,0.2,52,1.32,0.466666667,1.161393333,1.161393333,0.22515421,0.156666667,-0.001413937,0.307800863,0
15,1740.92,-0.009,-5.17E-06,6.9375,17.14666667,0,110.6666667,3.409333333,0.333333333,1.503453333,1.503453333,0.373418012,-0.269333333,0.083819505,-0.090453796,0
15,1896.08,1.032,0.000544281,10.49023438,57.9,0.066666667,84.66666667,4.916666667,0.333333333,1.973186667,1.973186667,0.128160267,-0.510666667,0.032068189,0.066764753,0
15,1739.94,1.987,0.001141993,10.42480469,31.80733333,0.133333333,58.66666667,3.143333333,0.333333333,1.468286667,1.468286667,0.334298487,-0.258,0.040776024,0.126087057,0
15,1677.9,-0.01,-5.96E-06,6.6875,41.19333333,0.066666667,130,1.44,0.466666667,1.242846667,1.242846667,0.231160197,0.187333333,0.006298299,0.29740339,0
17,1846.14,1.989,0.001077383,10.6796875,-27.68823529,0.058823529,97.64705882,1.468235294,0.470588235,1.205805882,1.205805882,0.297524962,-0.008823529,-0.034781609,0.729122407,0
15,1844.05,3.032,0.001644207,11.84130859,78.01333333,0,26,5.454666667,0.066666667,1.65828,1.65828,0.412266029,-0.752,-0.008396614,0.580509245,0
15,1773.95,-0.97,-0.000546802,5.340820313,49.37333333,0.066666667,97.33333333,2.837333333,0.266666667,1.153206667,1.153206667,0.078060363,-0.164666667,-0.019359565,0.438580764,0
15,1678.85,-0.011,-6.55E-06,6.875,35.28,0.133333333,71.33333333,1.584,0.333333333,1.028386667,1.028386667,0.283967223,0.073333333,0.002159201,0.305560103,0
15,1762.91,1.835,0.001040893,9.750976563,91.96666667,0.066666667,0,4.845333333,0.066666667,1.454826667,1.454826667,0.188698953,-0.597333333,-0.034903624,0.610559216,0
37,4492.29,6.988,0.001555554,11.43457031,29.17027027,0.108108108,89.45945946,3,0.351351351,1.859086486,1.859086486,0.181460133,-0.294054054,0.003978433,0.35524852,0
15,1602.78,-0.164,-0.000102322,6.21875,-6.346666667,0,84.66666667,3.307333333,0.4,1.578913333,1.578913333,0.362972128,-0.267333333,0.053287546,0.17093982,0
15,1661.82,1.032,0.000621006,10.7421875,24.74,0.066666667,78,2.205333333,0.333333333,0.950106667,0.950106667,0.314517501,0.005333333,-0.033033208,0.576306251,0
15,1666.94,3.834,0.002300023,11.81347656,92.14,0.066666667,32.66666667,3.146666667,0.266666667,1.469633333,1.469633333,0.472674234,-0.286,-0.045954587,0.776390577,0
15,1842.1,2.029,0.00110146,11.14453125,14.27333333,0.266666667,45.33333333,1.074666667,0.333333333,1.037593333,1.037593333,0.092515034,0.174,0.027134884,0.171604822,0
15,1694.97,3.834,0.002261987,11.81347656,84.32666667,0.133333333,52,2.608666667,0.333333333,1.566833333,1.566833333,0.352081283,-0.183333333,0.023052371,0.271500253,0
15,1528.74,-0.164,-0.000107278,5.90625,18.66666667,0,116.6666667,0.502,0.533333333,0.696766667,0.696766667,0.091942374,0.260666667,0.018649274,0.142037313,0
15,1722.95,1.99,0.001154996,11.22070313,45.80666667,0.066666667,78,3.045333333,0.333333333,1.526786667,1.526786667,0.294937842,-0.193333333,-0.024007519,0.56038953,0
31,3337.89,5.988,0.001793948,11.62646484,26.45806452,0.032258065,88.38709677,1.859677419,0.322580645,1.273145161,1.273145161,0.35971223,-0.120322581,-0.013426734,0.686826384,0
29,3031.23,-0.926,-0.000305487,6.071289063,45.67241379,0,74.48275862,2.716206897,0.379310345,1.005844828,1.005844828,0.12451334,-0.136896552,0.002100456,0.24169471,0
15,1843.98,-1.926,-0.00104448,5.205078125,3.673333333,0.066666667,32.66666667,4.176666667,0.266666667,1.052946667,1.052946667,0.263986646,-0.368,-0.036279011,0.523587071,0
15,1831.02,-0.016,-8.74E-06,6.75,93.48066667,0.333333333,19.33333333,1.507333333,0.266666667,0.854673333,0.854673333,0.21128427,0.108666667,0.011810513,0.135572078,0
15,1809.98,0.032,1.77E-05,7.703125,18.66666667,0,84.66666667,4.421333333,0.266666667,1.533533333,1.533533333,0.416292933,-0.456,-0.094505676,1.208804756,0
15,1822.05,-2.969,-0.001629483,4.0390625,24.32666667,0.133333333,90.66666667,1.056,0.4,0.62596,0.62596,0.125114148,0.2,-0.004676548,0.18826498,0
15,1772.99,1.876,0.0010581,9.750976563,95.67333333,0.066666667,52,3.816,0.266666667,1.6149,1.6149,0.439831645,-0.358,-0.026386762,0.541483876,0
15,1762.03,1.989,0.001128812,11.40039063,17.56,0.133333333,78,1.674,0.333333333,1.07022,1.07022,0.199649532,0.011333333,-0.037949563,0.55209942,0
15,1835,3.029,0.001650681,11.28808594,29.84,0.133333333,26,4.069333333,0.066666667,1.23566,1.23566,0.288003491,-0.420666667,-0.083256477,0.970102562,0
15,1613.87,3.989,0.002471698,13.7109375,30.4,0,72,2.640666667,0.333333333,1.2639,1.2639,0.311825086,-0.223333333,0.033852841,0.06843938,0
15,1677.86,-0.012,-7.15E-06,6.8125,23.2,0.066666667,97.33333333,1.906666667,0.266666667,0.893886667,0.893886667,0.184553917,0.000666667,0.012471892,0.269743617,0
15,1744.03,1.835,0.001052161,10.03125,85.66,0.133333333,64.66666667,1.190666667,0.333333333,0.985793333,0.985793333,0.13016446,0.059333333,-0.024732845,0.530113832,0
43,4669.34,1.832,0.000392347,9.544921875,37.56511628,0.139534884,93.02325581,0.401627907,0.372093023,0.917676744,0.917676744,0.136476393,0.252790698,-0.016155969,0.666049722,0
15,1615.86,0.99,0.000612677,10.7421875,-7.013333333,0,123.3333333,1.422,0.533333333,1.186166667,1.186166667,0.239764887,0.120666667,0.040118555,0.12855953,0
15,1753,2.834,0.001616657,10.42871094,46.85333333,0.066666667,71.33333333,3.204666667,0.333333333,1.381193333,1.381193333,0.54276999,-0.307333333,-0.014795588,0.698421188,0
15,1742.93,-1.013,-0.000581205,4.172363281,47.59333333,0.2,97.33333333,1.280666667,0.466666667,1.043226667,1.043226667,0.179360438,0.150666667,-0.023097002,0.500212063,0
19,2155.33,-2.008,-0.000931644,4.248046875,38.76842105,0,102.6315789,3.146315789,0.315789474,1.320389474,1.320389474,0.291557102,-0.207368421,0.050797055,-0.001144965,0
23,2666.1,2.156,0.000808672,12.84375,-14.15652174,0.217391304,101.3043478,-0.385652174,0.52173913,0.9615,0.9615,0.545295241,0.470869565,-0.014813343,0.731166087,0
15,1638.88,0.986,0.00060163,9.522460938,30.76,0.2,104,-0.560666667,0.4,0.68724,0.68724,0.202522489,0.408,0.00935401,0.115384267,0
15,1613.89,2.99,0.001852667,13.70703125,31.50666667,0,97.33333333,1.946666667,0.4,1.42046,1.42046,0.38946719,-0.020666667,0.006649974,0.492216557,0
18,2154.45,-0.012,-5.57E-06,6.9375,-12.51666667,0.111111111,75.55555556,2.051111111,0.277777778,0.906233333,0.906233333,0.56217795,-0.122222222,0.001928075,0.574788473,0
18,2079.39,-0.012,-5.77E-06,6.9375,41.15555556,0.055555556,75.55555556,2.119444444,0.277777778,0.876922222,0.876922222,0.36796158,-0.164444444,-0.044098634,0.839019612,0
15,1733.92,-2.013,-0.001160953,3.537109375,17.63333333,0.266666667,90.66666667,0.09,0.466666667,0.7103,0.7103,0.257963726,0.396666667,-0.025404434,0.394513108,0
15,1846.23,3.835,0.002077206,11.57226563,83.74,0.133333333,38.66666667,1.582,0.266666667,1.050973333,1.050973333,0.120977652,-0.109333333,0.004002895,0.265162081,0
15,1634.84,2.987,0.00182709,11.28808594,37.96,0.066666667,52.66666667,2.824666667,0.333333333,1.22664,1.22664,0.364359313,-0.242666667,-0.050620346,0.731188672,0
15,1646.72,-3.01,-0.001827876,3.54296875,12.12,0.066666667,71.33333333,2.020666667,0.2,0.59396,0.59396,0.134050839,-0.032,0.013069908,0.076239738,0
15,1770.82,0.068,3.84E-05,7.765625,0.286666667,0.2,6.666666667,3.046666667,0.066666667,0.58354,0.58354,0.192746974,-0.183333333,-0.066251852,0.734708807,0
15,1822.96,0.027,1.48E-05,7.6171875,117.0073333,0.266666667,0,2.385333333,0.133333333,0.67334,0.67334,0.137845751,-0.072666667,0.039490689,0.096702809,0
36,4100.74,0.073,1.78E-05,7.828125,34.37777778,0.055555556,141.1111111,1.0425,0.527777778,1.208325,1.208325,0.102885253,0.118611111,0.004982591,0.355403108,0
15,1716.94,0.984,0.000573113,9.393066406,28.60666667,0.266666667,91.33333333,-0.34,0.4,0.621346667,0.621346667,0.167605887,0.361333333,-0.002290521,0.158678943,0
15,1267.36,0.99,0.000781151,12.25,28.19333333,0,46.66666667,0.184666667,0.466666667,0.301086667,0.301086667,0.110069531,0.254,-0.034302695,0.496412624,0
15,1686.92,2.073,0.001228867,11.22070313,24.32666667,0,98,2.778666667,0.4,1.47958,1.47958,0.440272685,-0.203333333,0.083032331,-0.047474143,0
15,1286.45,0.99,0.00076956,12.25,71.74,0,52.66666667,-0.384666667,0.333333333,0.27478,0.27478,0.04511098,0.319333333,0.004321333,0.118181749,0
15,1575.87,4.987,0.003164601,11.27880859,22.24666667,0,13.33333333,2.741333333,0.133333333,0.91518,0.91518,0.199304,-0.468666667,0.017732472,0.069512452,0
15,1799.99,0.988,0.000548892,9.64453125,26.86066667,0.2,58.66666667,3.183333333,0.4,1.617953333,1.617953333,0.436817543,-0.231333333,-0.035119033,0.645169293,0
15,1913.15,2.031,0.0010616,10.40966797,72.12,0.066666667,78,4.586,0.266666667,1.842646667,1.842646667,0.385190285,-0.564666667,0.027413977,0.363506033,0
15,1637.78,-1.166,-0.000711939,3.9296875,53.90733333,0.133333333,32.66666667,1.478,0.333333333,0.412873333,0.412873333,0.051590978,0.076666667,-0.005487681,0.157792478,0
15,1737.94,-0.123,-7.08E-05,7.080078125,7.14,0.133333333,71.33333333,1.674,0.4,0.98034,0.98034,0.485928247,0.079333333,-0.016816942,0.599038649,0
15,1819.04,3.029,0.001665164,11.28808594,17.56,0.133333333,58.66666667,3.324,0.333333333,1.425053333,1.425053333,0.1292177,-0.293333333,-0.043031611,0.720834714,0
15,1534.79,0.834,0.000543397,8.706054688,48.24733333,0.133333333,71.33333333,-0.601333333,0.466666667,0.4585,0.4585,0.170079942,0.416666667,0.013252167,0.032914693,0
22,2453.76,2.071,0.000844011,10.10693359,29.23636364,0.045454545,75.90909091,2.254090909,0.363636364,0.938736364,0.938736364,0.352609219,-0.173636364,-0.001040857,0.393532411,0
15,1548.9,0.836,0.000539738,8.759765625,25.37333333,0,97.33333333,0.135333333,0.6,0.923453333,0.923453333,0.32263411,0.278666667,-0.064439017,0.782855852,0
15,1737.97,4.029,0.002318222,12.13671875,80.48666667,0.066666667,58.66666667,3.130666667,0.266666667,1.414473333,1.414473333,0.297311327,-0.322,-0.008260322,0.352884977,0
15,1520.65,1.99,0.001308651,11.40039063,16.51333333,0,65.33333333,2.551333333,0.333333333,0.94092,0.94092,0.21416016,-0.132,0.028870496,0.185415032,0
15,1558.86,3.99,0.002559563,13.796875,36.2,0,97.33333333,1.949333333,0.466666667,1.686433333,1.686433333,0.304496026,-0.044666667,0.005217857,0.579164447,0
15,1630.89,2.989,0.001832742,13.55859375,30.4,0.066666667,65.33333333,1.568,0.333333333,0.918566667,0.918566667,0.253308582,-0.01,0.002496408,0.391055996,0
15,1716.91,2.027,0.001180609,10.07177734,50.52666667,0.133333333,58.66666667,1.52,0.266666667,0.633813333,0.633813333,0.155685819,-0.028,-0.029492764,0.439750904,0
15,1837.11,0.985,0.000536168,9.4765625,35.5,0.266666667,64.66666667,0.469333333,0.4,0.698346667,0.698346667,0.106848914,0.237333333,-0.007921122,0.335368917,0
34,3869.31,-3.009,-0.000777658,4.166015625,40.42647059,0.029411765,117.6470588,2.220882353,0.352941176,1.108147059,1.108147059,0.127237413,-0.058823529,0.006802114,0.182809344,0
35,3983.41,-3.009,-0.000755383,4.166015625,39.55714286,0.028571429,114.2857143,2.347142857,0.342857143,1.093868571,1.093868571,0.104950875,-0.079428571,0.007702877,0.15619046,0
35,3912.29,-4.009,-0.00102472,3.929931641,39.55714286,0.028571429,103.1428571,2.134857143,0.314285714,0.85978,0.85978,0.048210201,-0.046,0.004772832,0.180637564,0
34,3953.43,-1.009,-0.000255221,4.81640625,65.48235294,0.029411765,106.1764706,2.859705882,0.323529412,1.303782353,1.303782353,0.233457747,-0.218235294,0.017267351,0.135471641,0
35,3889.25,-4.011,-0.001031304,3.929931641,41.42571429,0.028571429,103.1428571,2.205428571,0.314285714,0.842965714,0.842965714,0.071277029,-0.061714286,0.003609508,0.198371086,0
6,602.69,1.99,0.003301863,13.55078125,8.333333333,0.166666667,16.66666667,1.375,0.333333333,1.424933333,1.424933333,0.615999889,0.066666667,0,0,0
11,1498.82,8.834,0.00589397,12.80371094,212.4545455,0,0,9.449090909,0.090909091,3.912454545,3.912454545,0.48379778,-1.643636364,0.025103301,0.337197933,0
20,2197.42,1.99,0.000905607,11.80078125,-14.345,0.05,73,2.8615,0.25,1.434895,1.434895,0.270657597,-0.1645,0.001524819,0.543297053,0
25,2887.31,0.034,1.18E-05,7.71875,58.792,0,136.8,2.1412,0.48,1.410816,1.410816,0.197847989,-0.0824,-0.017523057,0.577923793,0
13,1476.78,4.03,0.00272891,13.56640625,2.238461538,0,127.6923077,1.854615385,0.461538462,1.422161538,1.422161538,0.406025783,-0.120769231,0.009216434,0.367110024,0
13,1542.77,2.835,0.001837604,11.22167969,11.71538462,0,90,4.046153846,0.384615385,1.765861538,1.765861538,0.248354904,-0.467692308,-0.033413413,0.594013257,0
13,1455.74,2.835,0.001947463,11.40039063,21.24615385,0,127.6923077,1.71,0.538461538,1.345430769,1.345430769,0.349908425,-0.073846154,-0.026393923,0.685322059,0
20,2296.62,0.57,0.000248191,7.831542969,37.03,0.15,29,1.824,0.35,1.03765,1.03765,0.172928871,0.008,-0.018756835,0.571229347,0
8,987.16,0.682,0.000690871,8.096679688,47.475,0.25,0,2.07625,0.5,1.236575,1.236575,0.56906262,-0.04,0.024588156,0.562812259,0
20,2242.49,2.836,0.001264666,11.62597656,-10.1,0.05,53.5,3.661,0.25,1.690975,1.690975,0.330590872,-0.3275,0.031986357,0.248836895,0
6,786.9,0.836,0.001062397,8.759765625,40.43333333,0.333333333,0,2.981666667,0.5,1.63235,1.63235,0.751506102,-0.121666667,0,0,0
20,2219.47,2.682,0.001208397,10.45117188,10.445,0.05,39,3.637,0.25,1.60588,1.60588,0.384913053,-0.338,0.048373807,0.040728563,0
20,2242.58,0.99,0.000441456,10.58203125,34.145,0.1,92.5,1.4085,0.4,1.240575,1.240575,0.264508612,0.1045,-0.004429037,0.402321689,0
13,1688.97,0.987,0.00058438,9.529785156,10.98461538,0.153846154,90,2.121538462,0.230769231,1.115061538,1.115061538,0.429252608,-0.226153846,0.059824445,0.152011437,0
20,2230.57,-0.317,-0.000142116,6.171875,58.035,0.05,92.5,1.5535,0.4,1.13702,1.13702,0.130526535,0.037,0.017279602,0.155895077,0
20,2245.57,3.877,0.00172651,11.84130859,12.255,0.1,34,2.6935,0.25,1.39258,1.39258,0.214888117,-0.195,0.01565011,0.286227681,0
13,1540.73,2.073,0.001345466,11.40039063,21.83076923,0.153846154,60,2.229230769,0.461538462,1.236707692,1.236707692,0.196715534,-0.050769231,0.014887609,0.362882328,0
20,2135.39,1.987,0.000930509,10.44140625,73.055,0.15,63.5,0.972,0.3,0.87061,0.87061,0.25998236,0.11,0.022616593,0.187601629,0
18,1905.43,2.064,0.00108322,8.121826172,-4.705555556,0.055555556,108.3333333,-0.336666667,0.611111111,1.321877778,1.321877778,0.063333333,0.328888889,0.014045246,0.282552498,0
18,1905.43,2.064,0.00108322,8.121826172,-9.422222222,0.055555556,108.3333333,-0.336666667,0.611111111,1.321877778,1.321877778,0.139843334,0.328888889,0.058689309,-0.15340471,0
18,1948.46,3.064,0.001572524,8.403808594,-4.705555556,0.055555556,86.66666667,0.765555556,0.555555556,1.560211111,1.560211111,0.153333333,0.112222222,0.041168814,0.218809458,0
20,2240.62,1.835,0.00081897,9.750976563,71.8555,0.1,73,1.766,0.35,1.38287,1.38287,0.337800928,-0.019,0.032643377,0.216609909,0
20,2094.33,2.988,0.001426709,12.10888672,40.88,0.1,34,1.959,0.2,1.00123,1.00123,0.143596876,-0.044,-0.007201036,0.319413409,0
20,2228.54,1.836,0.000823858,10.50390625,-6.83,0.05,87.5,2.31,0.3,1.44996,1.44996,0.323052288,-0.087,-0.019725578,0.707244092,0
6,789.95,1.877,0.0023761,10.04296875,-16.71666667,0.333333333,16.66666667,0.301666667,0.5,0.8291,0.8291,0.305803746,0.17,0,0,0
6,833.96,0.877,0.001051609,8.74609375,8.333333333,0.333333333,0,2.056666667,0.333333333,0.900033333,0.900033333,0.480766421,-0.083333333,0,0,0
6,832.03,1.877,0.002255928,10.04296875,28.9,0.333333333,65,-0.216666667,0.5,0.9667,0.9667,0.276990103,0.25,0,0,0
6,819.98,1.877,0.00228908,10.04296875,-16.71666667,0.333333333,0,1.031666667,0.333333333,0.76545,0.76545,0.371965212,0.058333333,0,0,0
13,1463.76,1.877,0.001282314,10.04296875,27.31538462,0,127.6923077,0.679230769,0.461538462,0.8019,0.8019,0.337674905,0.105384615,-0.039008608,0.619636447,0
20,2373.58,0.915,0.000385494,8.66796875,22.88,0.2,34,1.314,0.15,0.38171,0.38171,0.13852936,0.058,-0.002243038,0.224796539,0
13,1368.65,0.836,0.000610821,8.759765625,33.84615385,0,157.6923077,-0.556153846,0.615384615,0.796853846,0.796853846,0.398094879,0.406923077,0.019138066,0.234805115,0
15,1604.86,0.032,1.99E-05,7.71875,62.38666667,0,149.3333333,0.76,0.466666667,1.148106667,1.148106667,0.23961358,0.234666667,0.007269754,0.115992897,0
